table_catalog;table_schema;table_name;column_name;ordinal_position;column_default;is_nullable;data_type;character_maximum_length;character_octet_length;numeric_precision;numeric_precision_radix;numeric_scale;datetime_precision;character_set_catalog;character_set_schema;character_set_name;collation_catalog;collation_schema;collation_name;domain_catalog;domain_schema;domain_name
XpoMaster;fo;v_UnmatchedInvoiceSearch;StatusCode;5;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;StatusIconClass;6;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;StatusTextClass;7;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierId;8;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierName;9;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierCode;10;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;ScacCode;11;;YES;varchar;25;25;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierAddressName;12;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierAddress1;13;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierAddress2;14;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierCity;15;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierStateCode;16;;YES;varchar;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierPostalCode;17;;YES;varchar;12;12;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CarrierCountryCode;18;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginAddressName;19;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginAddressType;20;;YES;varchar;25;25;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginAddress1;21;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginAddress2;22;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginCity;23;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginStateCode;24;;YES;varchar;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginPostalCode;25;;YES;varchar;12;12;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginCountryCode;26;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginZipId;27;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationAddressName;28;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationAddressType;29;;YES;varchar;25;25;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationAddress1;30;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationAddress2;31;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationCity;32;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationStateCode;33;;YES;varchar;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationPostalCode;34;;YES;varchar;12;12;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationCountryCode;35;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationZipId;36;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;InvoicedAmount;37;;YES;decimal;;;19;10;4;;;;;;;;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;CurrencySymbol;38;;YES;nvarchar;10;20;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;InvoicedAmountString;39;;YES;nvarchar;210;420;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;OriginActualArrivalTime;40;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;DestinationActualDepartureTime;41;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;UpdatedByDisplayName;42;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;UpdatedBy;43;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_UnmatchedInvoiceSearch;UpdatedDate;44;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;Banner;BannerType;1;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Banner;Message;2;;YES;varchar;2000;2000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Banner;DisplayFrom;3;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;Banner;DisplayTo;4;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;Banner;CreatedBy;5;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Banner;CreatedDate;6;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;Banner;UpdatedBy;7;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;Banner;UpdatedDate;8;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;fo;v_AccessorialChargeCode;ChargeCodeId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_AccessorialChargeCode;Code;2;;NO;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_AccessorialChargeCode;Name;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_AccessorialChargeCode;IsLineHaul;4;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;RevenueCode;RevenueCodeId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;RevenueCode;OriginalCompany;2;;NO;char;4;4;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;RevenueCode;Code;3;;NO;char;5;5;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;RevenueCode;Name;4;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;RevenueCode;CreatedBy;5;('Sync');NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;RevenueCode;CreatedDate;6;(sysdatetime());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;RevenueCode;IsActive;7;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;RevenueCode;UpdatedBy;8;('Sync');NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;RevenueCode;UpdatedDate;9;(sysdatetime());NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;Archive;PurgeBatch;PurgeBatchId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;Archive;PurgeBatch;PurgeBatchSetId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;Archive;PurgeBatch;TargetSchemaName;3;;NO;nvarchar;128;256;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;Archive;PurgeBatch;TargetTableName;4;;NO;nvarchar;128;256;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;Archive;PurgeBatch;TargetColumnName;5;;NO;nvarchar;128;256;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;Archive;PurgeBatch;TargetColumnDataType;6;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;Archive;PurgeBatch;PurgeStatusId;7;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;Archive;PurgeBatch;CreatedBy;8;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;Archive;PurgeBatch;StartedAt;9;(sysdatetime());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;Archive;PurgeBatch;CompletedAt;10;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;Id;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;OrderRequestId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ChargeCode;3;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ChargeCodeId;4;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ChargeCodeName;5;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ChargeMethodTypeCode;6;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ChargeMethodTypeId;7;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ChargeMethodTypeName;8;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;v_MappedOrderChargeRequest;CustomerCode;9;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;v_MappedOrderChargeRequest;CustomerId;10;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;CustomerIsActive;11;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;CustomerName;12;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;v_MappedOrderChargeRequest;CurrencyCode;13;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;v_MappedOrderChargeRequest;CurrencyId;14;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;IsLineHaul;15;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ExchangeDate;16;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;Rate;17;;YES;decimal;;;12;10;4;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;Units;18;;YES;decimal;;;12;10;4;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;ExchangeRate;19;;YES;decimal;;;8;10;4;;;;;;;;;;
XpoMaster;edi;v_MappedOrderChargeRequest;Comments;20;;YES;varchar;2000;2000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;truck;TruckMatchNotification;TruckId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;truck;TruckMatchNotification;TripId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;truck;TruckMatchNotification;CreatedDate;3;(getdate());NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;truck;TruckMatchNotification;IsSalesRepsProcessed;4;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;fo;v_SalesPerson_Rep_OrderSearch;SalespersonId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalesPerson_Rep_OrderSearch;UserId;2;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_SalesPerson_Rep_OrderSearch;Name;3;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_SalesPerson_Rep_OrderSearch;Email;4;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;BillingInvoiceReferenceNumberId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;BillingInvoiceId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;ReferenceNumberTypeId;3;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;ReferenceNumber;4;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;CreatedBy;5;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;CreatedDate;6;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;UpdatedBy;7;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;UpdatedDate;8;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;edi;BillingInvoiceReferenceNumber;IsFromEdi;9;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;ediout;ShipmentStatusChanges;ShipmentStatusId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;ShipmentStatusChanges;DelayReasonCodeId;2;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;ShipmentStatusChanges;CreatedBy;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;ShipmentStatusChanges;CreatedDate;4;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;ediout;ShipmentStatusChanges;UpdatedBy;5;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;ShipmentStatusChanges;UpdatedDate;6;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;StateCityZip;StateCity;1;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;StateCityZip;ZipCode;2;;NO;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;StateCityZip;City;3;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;StateCityZip;StateCode;4;;NO;char;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;StateCityZip;State;5;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;StateCityZip;CityId;6;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;StateCityZip;StateId;7;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_UserBusinessUnit;BusinessUnitId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_UserBusinessUnit;UserId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_UserBusinessUnit;Name;3;;NO;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;CarrierId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;ParentCarrierId;2;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;LegalName;3;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;DbaName;4;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;DotNumber;5;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;McNumber;6;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;ScacCode;7;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;StateCarrierIdNumber;8;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;InternationalIdenficiationNumber;9;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;CarrierManager;10;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;CarrierRep;11;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;TimeZoneId;12;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;OperationTypeId;13;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;OperatingStatusTypeId;14;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;OutOfServiceDate;15;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;Carrier;StatusTypeId;16;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;IsContracted;17;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;ContractDate;18;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;Carrier;IsCreditApproved;19;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;CreditApprovedDate;20;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;Carrier;BipdRequiredAmount;21;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;carrier;Carrier;BipdOnFile;22;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;carrier;Carrier;HasReeferBreakdownInsurance;23;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;PhysicalAddressId;24;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;MailingAddressId;25;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;PhoneNumber;26;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;FaxNumber;27;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;EmailAddress;28;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;DefaultCurrencyId;29;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;CreatedBy;30;([dbo].[fns_GetContextUserName]());YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;CreatedDate;31;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;Carrier;UpdatedBy;32;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;UpdatedDate;33;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;carrier;Carrier;IntegrationId;34;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;IsIntegrationMonitored;35;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;Code;36;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;LastSyncDate;37;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;Carrier;IsDeleted;38;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;IsActive;39;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;DoNotCall;40;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;NetworkStatusId;41;((1));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;BusinessUnitId;42;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;IsRMISMonitored;43;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;VatNumber;44;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;IsExternal;45;((0));YES;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;IsCarrierCompliant;46;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;CompliantDate;47;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;Carrier;CompliantTargetDate;48;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;Carrier;OfficeLocationId;49;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;Language;50;('en');NO;char;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;CellPhoneNumber;51;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;EsbAgencyCode;52;;YES;varchar;4;4;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;EsbFunctionalKey;53;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;NetworkStatusUpdatedDate;54;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;carrier;Carrier;CarrierQualificationStatus;55;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;IsWTransnet;56;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;BidBuyActionId;57;((2));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;TrackingServiceTypeId;58;((1));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;OverrideOwnershipRules;59;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;OverrideOwnershipRulesReason;60;;YES;varchar;256;256;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;ConnectionMethodHint;61;;YES;nvarchar;100;200;;;;;;;UNICODE;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;SSROwner;62;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;VASRep;63;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;LastMPJobRunTime;64;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;carrier;Carrier;OwnerId;65;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;AccessControlTypeId;66;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;TrackingServiceId;67;((2));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;IsRecommendationAutoOffer;68;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;AutoOfferFrequencyId;69;((2));NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;IsWTPPriceEnabled;70;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;ArrivedAtInterimTerminal;71;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;DepartedInterimTerminal;72;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;Carrier;GradeId;73;((5));NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;TemperatureTrackingServiceId;74;;YES;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;IsEdiEnabled;75;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;IlaTenderEdiSettingsId;76;((1));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;RateConEdiSettingsId;77;((1));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;Carrier;ExcludeFromRateConControl;78;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;Carrier;IsLCContractOnly;79;((0));NO;bit;;;;;;;;;;;;;;;
XpoMaster;fo;v_AccessorialDeductionCode;DeductionCodeId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_AccessorialDeductionCode;Code;2;;NO;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
